M,S,Tirr,L,Tphot,Rphot,Pphot,Tdm,Prcb
29.0,5.84999999999999,1442.0,3.1510147281383064e+21,1445.5912066562732,6.641645081227059,0.0013336900088947,0.0,0.0
29.0,5.84999999999999,2039.0,3.039616390118157e+21,2044.37466772216,6.889770697388375,0.0286467766933659,0.0,0.0
29.0,5.84999999999999,2884.0,2.3890046782977794e+21,2891.182373562655,9.080778925398675,0.0080238856769934,0.0,0.0
29.0,5.89999999999999,288.0,5.584346279464047e+21,289.1249163262846,5.459984050971111,0.0008953933763388,2.0443108804217893e+32,203.3478549470819
29.0,5.89999999999999,912.0,3.448418098228e+21,914.27224747133,6.09289519507737,0.0006008883444633,2.5851748906479398e+31,36815.44314138172
29.0,5.89999999999999,1442.0,3.299760014204532e+21,1445.591207482282,6.660568277961248,0.0013311438201697,0.0,0.0
29.0,5.89999999999999,2039.0,3.17729331984569e+21,2044.3746679879205,6.905550260636694,0.028516690406679,0.0,0.0
29.0,5.89999999999999,2884.0,2.5180315773666177e+21,2891.1823736121955,9.110951932769192,0.0079895046147858,0.0,0.0
29.0,5.9499999999999895,288.0,6.266536480785313e+21,289.12567147860534,5.48420665225615,0.0008870022680777,2.0936831094885943e+32,186.4522519843307
29.0,5.9499999999999895,912.0,3.592734686738413e+21,914.2722511329498,6.112823624680053,0.000596999401158,3.920996032602623e+31,55838.855242666
29.0,5.9499999999999895,1442.0,3.4533483219741505e+21,1445.591208331912,6.679607512020942,0.0013285930787851,0.0,0.0
29.0,5.9499999999999895,2039.0,3.332299434765172e+21,2044.374668269344,6.925227353885476,0.0283599686590794,0.0,0.0
29.0,5.9499999999999895,2884.0,2.6642641297465394e+21,2891.1823736655483,9.144728443365928,0.0079522072144862,0.0,0.0
29.0,5.999999999999989,288.0,7.262273898658375e+21,289.12677030341365,5.509366163432401,0.0008785050167341,2.145823834050281e+32,168.2695055361677
29.0,5.999999999999989,912.0,3.737051275248826e+21,914.2722547945696,6.132752054282737,0.0005931104578528,5.256817174557305e+31,74862.26734395027
29.0,5.999999999999989,1442.0,3.606936629743768e+21,1445.5912091815417,6.698646746080636,0.0013260423374006,0.0,0.0
29.0,5.999999999999989,2039.0,3.487305549684652e+21,2044.3746685507676,6.944904447134257,0.0282032469114799,0.0,0.0
29.0,5.999999999999989,2884.0,2.813155436512643e+21,2891.18237371949,9.179061795939838,0.0079144591584309,0.0,0.0
29.0,6.049999999999989,288.0,8.33087365767669e+21,289.1279332831631,5.535196107846469,0.000869906743517,2.198566412566353e+32,153.27572908352644
29.0,6.049999999999989,912.0,3.88136786375924e+21,914.2722584561894,6.152680483885421,0.0005892215145475,6.5926383165119885e+31,93885.67944523452
29.0,6.049999999999989,1442.0,3.7605249375133866e+21,1445.5912100311714,6.717685980140329,0.001323491596016,0.0,0.0
29.0,6.049999999999989,2039.0,3.642311664604133e+21,2044.3746688321908,6.964581540383039,0.0280465251638803,0.0,0.0
29.0,6.049999999999989,2884.0,2.9620467432787463e+21,2891.182373773432,9.213395148513746,0.0078767111023756,0.0,0.0
29.0,6.099999999999989,288.0,9.46589635014575e+21,289.1291547479861,5.561637234136368,0.0008612163765092,2.2518576545556404e+32,141.18908872422992
29.0,6.099999999999989,912.0,4.073435228282381e+21,914.2722633389876,6.173920690524412,0.0005851703393147,8.259084022522465e+31,97265.96701576516
29.0,6.099999999999989,1442.0,3.914113245283005e+21,1445.591210880801,6.736725214200022,0.0013209408546315,0.0,0.0
29.0,6.099999999999989,2039.0,3.7973177795236143e+21,2044.3746691136143,6.98425863363182,0.0278898034162807,0.0,0.0
29.0,6.099999999999989,2884.0,3.11093805004485e+21,2891.182373827374,9.247728501087654,0.0078389630463203,0.0,0.0
29.0,6.149999999999989,288.0,1.0784878212179657e+22,289.13053225278725,5.591983119693274,0.0008515095535359,2.3086360167636508e+32,136.11112561652615
29.0,6.149999999999989,912.0,4.3249643701864833e+21,914.272269742462,6.196794390911976,0.0005809171443543,1.0337240822386617e+32,81166.61328910846
29.0,6.149999999999989,1442.0,4.136169425625164e+21,1445.5912120825035,6.760030817486283,0.001317886226284,2.5998506870563286e+31,6925.720801675016
29.0,6.149999999999989,2039.0,3.952323894443095e+21,2044.3746693950377,7.003935726880601,0.0277330816686811,0.0,0.0
29.0,6.149999999999989,2884.0,3.274221735584343e+21,2891.1823738830503,9.28763932613978,0.0077963888426773,0.0,0.0
29.0,6.199999999999989,288.0,1.2168050194666226e+22,289.13196772339165,5.623274161980241,0.0008415664170516,2.3662631651506675e+32,132.2498159251854
29.0,6.199999999999989,912.0,4.5764935120905846e+21,914.2722761459362,6.219668091299541,0.0005766639493939,1.2415397622250762e+32,65067.25956245176
29.0,6.199999999999989,1442.0,4.388690141053671e+21,1445.5912134408588,6.785234726505006,0.0013146073952341,6.356495641251262e+31,16933.016310338833
29.0,6.199999999999989,2039.0,4.2046532529875326e+21,2044.3746698530051,7.025702100710997,0.0275659930782967,3.399593371671782e+31,9270.659585814506
29.0,6.199999999999989,2884.0,3.4467385396265594e+21,2891.18237393984,9.331128257712574,0.0077507185287046,0.0,0.0
29.0,6.2499999999999885,288.0,1.4106201422521568e+22,289.13395695711847,5.656496384480614,0.0008313499985332,2.4257263262883903e+32,120.5319772075908
29.0,6.2499999999999885,912.0,4.828022653994686e+21,914.2722825494104,6.242541791687105,0.0005724107544335,1.449355442211491e+32,48967.905835795056
29.0,6.2499999999999885,1442.0,4.641210856482178e+21,1445.5912147992144,6.81043863552373,0.0013113285641841,1.0113140595446196e+32,26940.31181900265
29.0,6.2499999999999885,2039.0,4.463041379627179e+21,2044.3746703219635,7.047598540762557,0.027398259109748,7.010825269658451e+31,19118.455469475102
29.0,6.2499999999999885,2884.0,3.619255343668776e+21,2891.1823739966294,9.37461718928537,0.007705048214732,0.0,0.0
29.0,6.299999999999988,288.0,1.6207604884816483e+22,289.1360803211264,5.690702592891674,0.0008210098862914,2.48650713049605e+32,110.25943867429224
29.0,6.299999999999988,912.0,5.182562198596356e+21,914.2722916230769,6.266905155153636,0.0005679721643656,1.6479418946107822e+32,38099.94980228838
29.0,6.299999999999988,1442.0,4.893731571910685e+21,1445.5912161575698,6.835642544542455,0.0013080497331342,1.386978554964113e+32,36947.60732766647
29.0,6.299999999999988,2039.0,4.721429506266826e+21,2044.374670790922,7.069494980814118,0.0272305251411993,1.062205716764512e+32,28966.251353135696
29.0,6.299999999999988,2884.0,3.791772147710992e+21,2891.1823740534187,9.418106120858166,0.0076593779007593,0.0,0.0
29.0,6.349999999999988,288.0,1.848496530539491e+22,289.1383482537915,5.725969363618668,0.0008105364541512,2.5487081202680013e+32,101.54467743640625
29.0,6.349999999999988,912.0,5.636844184502487e+21,914.2723032822246,6.292710922768936,0.0005633540607716,1.837591912758896e+32,32297.427585997684
29.0,6.349999999999988,1442.0,5.282853181337279e+21,1445.5912182654868,6.862057471576532,0.0013046813696644,1.6144114095048635e+32,35100.14626752868
29.0,6.349999999999988,2039.0,4.991715529427694e+21,2044.3746712775192,7.0924220106582165,0.0270559065795803,1.4014544888773234e+32,37239.50220088372
29.0,6.349999999999988,2884.0,3.964822884800872e+21,2891.182374110273,9.46173648716842,0.0076136063382937,1.2835269580423564e+29,134.36537155820463
29.0,6.399999999999988,288.0,2.108790922232022e+22,289.14087569986367,5.762078011018136,0.0008001471181681,2.611496115063428e+32,94.24033631029872
29.0,6.399999999999988,912.0,6.091126170408618e+21,914.2723149413724,6.318516690384235,0.0005587359571775,2.027241930907009e+32,26494.90536970699
29.0,6.399999999999988,1442.0,5.71273097257915e+21,1445.5912205970424,6.888833717405609,0.0013012862933417,1.7976179377778274e+32,29715.705324223505
29.0,6.399999999999988,2039.0,5.35967428240682e+21,2044.3746719089208,7.12380940306981,0.0268247707169694,1.5611308395329709e+32,32586.92942887834
29.0,6.399999999999988,2884.0,4.169313998182397e+21,2891.182374170956,9.513695166149784,0.0075618728097465,7.814688685193215e+30,8180.767394236787
29.0,6.449999999999988,288.0,2.3813128795325897e+22,289.14350422971165,5.798636678314447,0.0007897255211271,2.674696855518012e+32,87.20227162175098
29.0,6.449999999999988,912.0,6.802933370851041e+21,914.2723331765592,6.347597003886696,0.0005536584025538,2.2441936316322062e+32,22576.912476286503
29.0,6.449999999999988,1442.0,6.142608763821023e+21,1445.591222928598,6.915609963234686,0.001297891217019,1.980824466050792e+32,24331.26438091833
29.0,6.449999999999988,2039.0,5.727633035385948e+21,2044.3746725403216,7.155196795481404,0.0265936348543584,1.7208071901886183e+32,27934.35665687296
29.0,6.449999999999988,2884.0,4.3738051115639206e+21,2891.1823742316387,9.565653845131148,0.0075101392811993,1.5501024674582195e+31,16227.16941691537
29.0,6.499999999999988,288.0,2.741643094694503e+22,289.14689385616794,5.8397279061680445,0.0007784517314592,2.7427305286378637e+32,79.51613472927671
29.0,6.499999999999988,912.0,7.586106129730979e+21,914.2723532341024,6.377584761719559,0.0005484535245557,2.4687111927602613e+32,19181.161600062936
29.0,6.499999999999988,1442.0,6.779633278810174e+21,1445.5912263223115,6.947529702237705,0.0012939235347621,2.1800542239699263e+32,21287.739312135287
29.0,6.499999999999988,2039.0,6.095591788365075e+21,2044.374673171723,7.186584187892996,0.0263624989917475,1.8804835408442657e+32,23281.783884867586
29.0,6.499999999999988,2884.0,4.578296224945445e+21,2891.182374292321,9.617612524112513,0.0074584057526521,2.3187360663971174e+31,24273.571439593958
29.0,6.549999999999987,288.0,3.119088398408189e+22,289.15039396210267,5.880271311172197,0.0007675206081531,2.8099594169459662e+32,72.77555619947327
29.0,6.549999999999987,912.0,8.350853006001388e+21,914.2723717165716,6.412375401212588,0.0005425886959136,2.629767065803104e+32,16986.755296210024
29.0,6.549999999999987,1442.0,7.442141554546795e+21,1445.5912298466951,6.98008220794386,0.0012898854089453,2.381255203752087e+32,18532.200164621518
29.0,6.549999999999987,2039.0,6.824534189905914e+21,2044.374674492123,7.213643920227279,0.0261675670193753,2.14009420086758e+32,19890.06397559613
29.0,6.549999999999987,2884.0,4.78278733832697e+21,2891.182374353004,9.669571203093875,0.007406672224105,3.087369665336015e+31,32319.973462272537
29.0,6.599999999999987,288.0,3.5203974762839088e+22,289.15404811090525,5.920050880177461,0.0007570672686835,2.87606618409539e+32,67.35338108637102
29.0,6.599999999999987,912.0,9.11119800856586e+21,914.2723898227616,6.448313430979431,0.0005365662075573,2.7756621814463403e+32,15079.345669637263
29.0,6.599999999999987,1442.0,8.320923178445168e+21,1445.59123446138,7.017332827201819,0.0012853238461577,2.6058290048491267e+32,16117.195742221838
29.0,6.599999999999987,2039.0,7.677528275634885e+21,2044.3746760492963,7.239216456331694,0.0259850764791182,2.434047190341636e+32,16931.63494184985
29.0,6.599999999999987,2884.0,5.010338738622798e+21,2891.1823744208714,9.72199225261177,0.0073549873687263,4.11295860800904e+31,37838.61098955532
29.0,6.649999999999987,288.0,4.013498165076573e+22,289.1584457922414,5.964130631358572,0.0007458053859521,2.9447928354453884e+32,61.456940940241616
29.0,6.649999999999987,912.0,1.102801303632084e+22,914.2724376233996,6.495449397035679,0.0005287684406022,2.90556069557863e+32,12474.851578940466
29.0,6.649999999999987,1442.0,9.37329076951433e+21,1445.5912399511662,7.058354260532337,0.0012803421608096,2.849162370302746e+32,13975.512328243223
29.0,6.649999999999987,2039.0,8.700359593614109e+21,2044.3746778327868,7.276460973635987,0.0257252955755244,2.6927279812025832e+32,14839.560217011747
29.0,6.649999999999987,2884.0,5.34759590407678e+21,2891.1823745229176,9.776612958781156,0.0073035340684538,6.360973043503767e+31,31331.79804705274
29.0,6.699999999999987,288.0,4.573342124665799e+22,289.16338410896617,6.011337119510194,0.0007339555974054,3.015424449993089e+32,55.21565447087565
29.0,6.699999999999987,912.0,1.3034455709872728e+22,914.2724855857856,6.546079923441357,0.0005207166305773,2.980602601792557e+32,10732.03449816524
29.0,6.699999999999987,1442.0,1.070836619484156e+22,1445.5912467152668,7.107200692928391,0.0012745100560882,2.973443881863867e+32,12238.716756263602
29.0,6.699999999999987,2039.0,9.787997157684184e+21,2044.3746797205488,7.315557075931108,0.0254535736973836,2.9396495628954988e+32,12818.545303048862
29.0,6.699999999999987,2884.0,5.684853069530763e+21,2891.1823746249643,9.831233664950542,0.0072520807681814,8.608987478998496e+31,24824.98510455016
29.0,6.749999999999987,288.0,5.226861859738951e+22,289.16893584804825,6.060633108870365,0.0007221357354807,3.089197825133617e+32,51.10229521883618
29.0,6.749999999999987,912.0,1.4224745801116717e+22,914.2725120371806,6.589488872865349,0.0005138874856189,3.053030735258329e+32,9718.613269969352
29.0,6.749999999999987,1442.0,1.2185383240241242e+22,1445.5912541311752,7.159213291030008,0.0012683394557282,3.05071707218396e+32,10668.681968840678
29.0,6.749999999999987,2039.0,1.165871929988308e+22,2044.3746829213208,7.369319715772596,0.0250895461169028,3.049513741471614e+32,10887.53955370769
29.0,6.749999999999987,2884.0,6.022110234984745e+21,2891.182374727011,9.885854371119928,0.007200627467909,1.0857001914493224e+32,18318.17216204757
29.0,6.7999999999999865,288.0,5.914169763811786e+22,289.1747248691485,6.109987781779339,0.0007104497753557,3.1625614167077645e+32,46.99069258790189
29.0,6.7999999999999865,912.0,1.7472607642427704e+22,914.2725887535069,6.647664646513482,0.0005048725099218,3.132709532365094e+32,8201.901956220672
29.0,6.7999999999999865,1442.0,1.4295048219066469e+22,1445.5912646501572,7.2127625266499455,0.001262119212762,3.1289657844479934e+32,9239.62248650888
29.0,6.7999999999999865,2039.0,1.3173836809741682e+22,2044.3746853779792,7.420658863148268,0.024751134152848,3.12912286990654e+32,9685.605965543917
29.0,6.7999999999999865,2884.0,6.445047795118015e+21,2891.1823748538563,9.94308552552288,0.0071480325056063,1.3210502715046212e+32,14420.035037320758
29.0,6.849999999999986,288.0,6.71940897742896e+22,289.18135639987906,6.1589261988253,0.0006993411907867,3.233115822909832e+32,42.20088180931475
29.0,6.849999999999986,912.0,2.214322340582268e+22,914.2726981175334,6.705683615752594,0.000496200515628,3.2067093870665783e+32,6902.540981315703
29.0,6.849999999999986,1442.0,1.635700304061202e+22,1445.5912746100234,7.265970428820519,0.0012560252461061,3.2021104420727017e+32,8156.966793843045
29.0,6.849999999999986,2039.0,1.4582647274058723e+22,2044.3746876121863,7.471273513989018,0.0244203799082218,3.1996873327192708e+32,8701.626533183155
29.0,6.849999999999986,2884.0,6.952616761328149e+21,2891.1823750051967,10.002895168334115,0.0070943098586888,1.5668198406743609e+32,13098.635604845078
29.0,6.899999999999986,288.0,7.57645526198465e+22,289.1882215407388,6.210900008987255,0.0006878224218758,3.305582831573312e+32,37.820080848348525
29.0,6.899999999999986,912.0,2.574272327855548e+22,914.2727775164352,6.7607973174996365,0.0004882008518412,3.2804892134254394e+32,6108.518910100602
29.0,6.899999999999986,1442.0,1.8388832353762775e+22,1445.5912842168484,7.318962803642608,0.0012500110137931,3.272032258909376e+32,7293.040002287236
29.0,6.899999999999986,2039.0,1.7283749475345429e+22,2044.3746920335195,7.526609358120796,0.0240667089368546,3.27359841172247e+32,7571.733043641189
29.0,6.899999999999986,2884.0,7.460185727538283e+21,2891.182375156537,10.062704811145354,0.0070405872117712,1.8125894098441e+32,11777.236172369396
29.0,6.949999999999986,288.0,8.512514644669732e+22,289.19544297003034,6.267503222236292,0.0006756780639268,3.380966829042151e+32,34.06307760978039
29.0,6.949999999999986,912.0,2.919245464882544e+22,914.272851141401,6.818954823603085,0.0004798648391627,3.357136562689776e+32,5438.532889677017
29.0,6.949999999999986,1442.0,2.2553331193084337e+22,1445.591304190778,7.386929161879125,0.0012424334868288,3.349900113138716e+32,6230.301238872631
29.0,6.949999999999986,2039.0,2.1453963071802256e+22,2044.3746988904625,7.583483881757825,0.0237118172219037,3.349783925140238e+32,6430.550685104573
29.0,6.949999999999986,2884.0,8.11264207054688e+21,2891.182375346532,10.132236542799072,0.0069796017988426,2.081205995463305e+32,10604.724997196114
29.0,6.999999999999986,288.0,9.585952567979402e+22,289.2036001479421,6.324933387223971,0.0006636997821976,3.456208375551588e+32,30.566393939716143
29.0,6.999999999999986,912.0,3.542257607223235e+22,914.2729858564346,6.883827954219938,0.0004708848528139,3.43509330927714e+32,4775.854145261867
29.0,6.999999999999986,1442.0,2.7214278868846885e+22,1445.5913258414012,7.456800105825764,0.0012347976658641,3.428903658776394e+32,5423.044467447725
29.0,6.999999999999986,2039.0,2.6685802676922062e+22,2044.3747072473031,7.649595009485185,0.0233103070652343,3.430437580370007e+32,5480.842333169514
29.0,6.999999999999986,2884.0,8.93907897243366e+21,2891.1823755829428,10.21344254510117,0.0069098952666728,2.377257246395737e+32,9610.998632599549
29.0,7.049999999999986,288.0,1.0813361796442244e+23,289.2128060954484,6.383290384291232,0.0006519076355969,3.531290265683548e+32,27.361471585045276
29.0,7.049999999999986,912.0,4.197836853200552e+22,914.273122144209,6.950515920234986,0.0004619395582735,3.512714514761219e+32,4241.050868450111
29.0,7.049999999999986,1442.0,3.2239520623794883e+22,1445.591348541015,7.5266793026739265,0.0012272844875939,3.508297613355157e+32,4787.189595939387
29.0,7.049999999999986,2039.0,3.1855120201477647e+22,2044.3747151405144,7.720568044176055,0.0228905846501295,3.511819544839561e+32,4806.701829483235
29.0,7.049999999999986,2884.0,9.801708967953684e+21,2891.182375829985,10.293658761001074,0.0068413238320101,2.662490854109644e+32,8642.461374903278
29.0,7.099999999999985,288.0,1.2293798443159126e+23,289.2235795575198,6.446478448482208,0.0006396279598141,3.609571764048164e+32,24.37889315021261
29.0,7.099999999999985,912.0,5.017483374299732e+22,914.2732902017896,7.0211281606882805,0.0004526837582902,3.590865490102465e+32,3744.493548293978
29.0,7.099999999999985,1442.0,3.8318202496553935e+22,1445.5913755828367,7.599411387574513,0.0012195818698392,3.5896746333921875e+32,4219.429639985432
29.0,7.099999999999985,2039.0,3.656825026655404e+22,2044.374722111519,7.787780736604337,0.0225005733673977,3.590378037925585e+32,4306.235353093214
29.0,7.099999999999985,2884.0,1.0945981648456726e+22,2891.182376159758,10.366172786458293,0.0067815853507513,2.863545139875364e+32,7869.937416639544
29.0,7.149999999999985,288.0,1.3918469540182668e+23,289.2352465575454,6.512420389370783,0.0006270703753996,3.689677150661012e+32,21.52305850179717
29.0,7.149999999999985,912.0,6.069404571739749e+22,914.2735000226762,7.099775798996506,0.0004427476248955,3.674813033298348e+32,3283.8817141379377
29.0,7.149999999999985,1442.0,4.810949512144712e+22,1445.5914187270223,7.683712081424408,0.0012108514032148,3.676762549216183e+32,3613.640808468752
29.0,7.149999999999985,2039.0,4.5334351962086125e+22,2044.3747352104551,7.865374153847823,0.022065053825594,3.672706286964777e+32,3725.440350116359
29.0,7.149999999999985,2884.0,1.209084569015402e+22,2891.182376489697,10.438695157387016,0.0067218419667983,3.0646738828553837e+32,7097.462804585595
29.0,7.199999999999985,288.0,1.6091337567413964e+23,289.24999786533544,6.593483581798967,0.0006125058594991,3.786551506890678e+32,18.87948609050984
29.0,7.199999999999985,912.0,7.02455508252806e+22,914.2736784378033,7.182490582504692,0.0004325959194819,3.768704014573575e+32,2895.64791663017
29.0,7.199999999999985,1442.0,5.784231170728306e+22,1445.59145996473,7.767266680634766,0.0012023513289784,3.759239224663506e+32,3180.667100241927
29.0,7.199999999999985,2039.0,5.334756039962617e+22,2044.3747463488985,7.949762547863993,0.0216087514891418,3.7640626255366886e+32,3315.2804950311856
29.0,7.199999999999985,2884.0,1.3914423830462629e+22,2891.182377010594,10.520795750939188,0.0066564716873349,3.3512582857262104e+32,6381.62357648976
29.0,7.249999999999985,288.0,1.8472494854767888e+23,289.2658996797331,6.674899914684878,0.0005982408943527,3.881625150888056e+32,16.450689571452763
29.0,7.249999999999985,912.0,9.078808098184716e+22,914.2740797555698,7.2722549447506655,0.0004219580840124,3.852414251429409e+32,2489.865694056458
29.0,7.249999999999985,1442.0,6.833198657268352e+22,1445.5915009099035,7.869194492110146,0.0011922637049952,3.859299640862199e+32,2826.587871823568
29.0,7.249999999999985,2039.0,6.906802369267099e+22,2044.3747690649943,8.040055237695311,0.0211298950829312,3.853723754297571e+32,2799.371962405837
29.0,7.249999999999985,2884.0,1.6515427168646374e+22,2891.1823777321,10.63617164412981,0.006566288129709,3.674536855162731e+32,5572.9958477483615
29.0,7.299999999999985,288.0,2.116280267337322e+23,289.2834968880404,6.753756796523411,0.0005850278997184,3.969352801202994e+32,14.417372520802404
29.0,7.299999999999985,912.0,1.0939271512242464e+23,914.274415343898,7.367915899001963,0.0004111083628262,3.9517910782565626e+32,2194.778332433684
29.0,7.299999999999985,1442.0,8.953759865528346e+22,1445.591588190731,7.974690783487895,0.0011819899722968,3.9510130036888336e+32,2381.045458302299
29.0,7.299999999999985,2039.0,8.92322529353265e+22,2044.3747971374455,8.141097962867246,0.0206158861291548,3.95068197848787e+32,2394.704953582232
29.0,7.299999999999985,2884.0,2.123481936308036e+22,2891.1823790335648,10.789327187352962,0.0064496599409446,3.940736824122855e+32,4653.272565658759
29.0,7.349999999999984,288.0,2.4062739314641573e+23,289.30127836831576,6.838944830080893,0.0005714413189235,4.055628309219899e+32,579.3508897585384
29.0,7.349999999999984,912.0,1.4475886067021988e+23,914.2750560626944,7.486229230965501,0.0003982100994482,4.044763475320149e+32,1959.1343273693813
29.0,7.349999999999984,1442.0,1.3401470028927596e+23,1445.5917704771252,8.090281580663172,0.0011710662464261,4.042131791932562e+32,2048.8556309525147
29.0,7.349999999999984,2039.0,1.283859983212236e+23,2044.374852030748,8.239104625018127,0.0201355876808617,4.042294615978264e+32,2073.467162542664
29.0,7.399999999999984,288.0,2.705578627121077e+23,289.31914169621524,6.9269449556268725,0.0005576888032883,4.141258822786547e+32,1396.1126624579344
29.0,7.399999999999984,912.0,1.9381976184383716e+23,914.2759127616188,7.61254038607592,0.0003851310216619,4.147271450283136e+32,1830.631296009078
29.0,7.399999999999984,1442.0,1.713023023560514e+23,1445.591912084351,8.206214938822365,0.0011603874330047,4.136753348052357e+32,1880.6725916325688
29.0,7.399999999999984,2039.0,1.794346203007205e+23,2044.3749206772884,8.35436780016396,0.0195911865618087,4.145125116589322e+32,1863.1685841663696
29.0,7.449999999999984,288.0,3.103163589563512e+23,289.34217281579043,7.020840478833247,0.0005439162293108,4.235819842701508e+32,1490.112536245698
29.0,7.449999999999984,912.0,2.493423959995207e+23,914.276837047282,7.73604473666333,0.0003729783165155,4.2408450117906926e+32,1634.354359986284
29.0,7.449999999999984,1442.0,2.3226090537723563e+23,1445.5921408842985,8.330777050016179,0.001149205940451,4.2294907746870656e+32,1660.5615033096683
29.0,7.449999999999984,2039.0,2.387739859238636e+23,2044.3749971092047,8.466896929260946,0.0190820188911171,4.239243836371382e+32,1649.7047182286035
29.0,7.499999999999984,288.0,3.5555293106850665e+23,289.36821912922966,7.116458311936312,0.0005302139619955,4.328764672483567e+32,1439.9745820589037
29.0,7.499999999999984,912.0,3.0452459292750494e+23,914.2777126405684,7.84900825840971,0.0003623120137239,4.324808898519563e+32,1466.8422023228088
29.0,7.499999999999984,1442.0,2.9781149160030697e+23,1445.592375587814,8.449344983421568,0.0011388518130522,4.321177871731193e+32,1480.0430250817378
29.0,7.499999999999984,2039.0,3.038068613075629e+23,2044.3750787438212,8.566103697914901,0.018648261474679,4.3210922774785165e+32,1469.1710503323472
29.0,7.549999999999984,288.0,4.164179491338805e+23,289.40303427847084,7.215053764296632,0.0005168131569896,4.408935060121448e+32,1298.9352117798949
29.0,7.549999999999984,912.0,3.6918916391956505e+23,914.2787195713704,7.954097610892315,0.0003527929798134,4.401085257876772e+32,1319.7979877811954
29.0,7.549999999999984,1442.0,3.6288798372979776e+23,1445.5925971921113,8.564348895166379,0.0011290270089758,4.405060098637805e+32,1322.899310169495
29.0,7.549999999999984,2039.0,3.666435042491285e+23,2044.3751536047816,8.663258460068525,0.0182403077422932,4.399868632924477e+32,1306.5431822235198
29.0,7.599999999999984,288.0,5.123182053758664e+23,289.4564267772163,7.322526515369464,0.0005031371983751,4.491315263353767e+32,1132.4957063121897
29.0,7.599999999999984,912.0,4.547559656737474e+23,914.2800174042692,8.068180544761153,0.0003428864665456,4.482342438648016e+32,1183.826695368713
29.0,7.599999999999984,1442.0,4.4404448246033405e+23,1445.592868193225,8.679358364222596,0.0011194212400858,4.4852297213361056e+32,1162.341286434665
29.0,7.599999999999984,2039.0,4.18628730324448e+23,2044.3752106444651,8.76681251876419,0.017815629055655,4.477116166597628e+32,1175.4388283961046
29.0,7.649999999999983,288.0,6.178073769983187e+23,289.5149037749308,7.432428924997271,0.0004893859320188,4.57430027865086e+32,959.1043500892804
29.0,7.649999999999983,912.0,5.64813954565191e+23,914.2816381887368,8.189099407511728,0.0003328278955002,4.559595288916299e+32,1033.2879305493057
29.0,7.649999999999983,1442.0,5.845997620954151e+23,1445.593335839759,8.805979498048432,0.001109135246556,4.575022070330525e+32,999.0873112818648
29.0,7.649999999999983,2039.0,5.4314639270703845e+23,2044.3753557654136,8.883966973711884,0.0173527286776786,4.568524904801633e+32,1043.5195346441808
29.0,7.699999999999983,288.0,5.625023517920167e+23,289.47524809103805,7.486649641473966,0.0004826225486964,4.6591822457984926e+32,957.5066859284476
29.0,7.699999999999983,912.0,7.440823196638068e+23,914.28420737389,8.336474155609965,0.0003211908688847,4.652692829078078e+32,826.6174839797859
29.0,7.699999999999983,1442.0,7.484333443935155e+23,1445.5938577602155,8.937416639773392,0.0010987091837881,4.661393864647609e+32,821.3980018979663
29.0,7.699999999999983,2039.0,7.23307280777239e+23,2044.375561417253,9.002066756377829,0.0169066837728403,4.655241028429143e+32,838.3838815475608
29.0,7.749999999999983,288.0,9.837744671534864e+23,289.7096362820972,7.687953894993871,0.0004596832457697,4.739350381804897e+32,712.8056494854732
29.0,7.749999999999983,912.0,9.89128364168023e+23,914.287626316292,8.486443512017894,0.0003099221526303,4.740607029210027e+32,713.4557490287822
29.0,7.749999999999983,1442.0,9.735934930062338e+23,1445.5945679541987,9.0618804219331,0.001089066924988,4.73141895867095e+32,716.7392218064415
29.0,7.749999999999983,2039.0,1.0158183825052798e+24,2044.375891692709,9.12678153735617,0.016452881132038,4.7404475822282624e+32,701.9627193644559
29.0,7.799999999999983,288.0,1.401964485397904e+24,289.9260101299082,7.849274903294058,0.0004424887509866,4.819534528551142e+32,592.1533582006256
29.0,7.799999999999983,912.0,1.3930155859338255e+24,914.2931429217635,8.647656032994936,0.0002984773008113,4.817208247588944e+32,597.96138692422
29.0,7.799999999999983,1442.0,1.328995561576922e+24,1445.5956617513618,9.206549483836518,0.0010781438259196,4.8112441223988985e+32,613.1275401178282
29.0,7.799999999999983,2039.0,1.388832827400137e+24,2044.3762983335544,9.25095900338464,0.0160195150778477,4.823402568667549e+32,596.6585627700147
29.0,7.849999999999983,288.0,2.059228635586745e+24,290.24996305894416,8.034041760183339,0.0004240298413591,4.904388411932168e+32,472.5046269633724
29.0,7.849999999999983,912.0,2.0030842377344076e+24,914.3011042540346,8.832537528775973,0.0002861121387422,4.909306926653599e+32,480.0979930754663
29.0,7.849999999999983,1442.0,2.0508550386033232e+24,1445.597828292729,9.38886681797674,0.0010648087367672,4.903990468894336e+32,475.4446241296534
29.0,7.849999999999983,2039.0,2.118084887466454e+24,2044.377074755944,9.409099916753492,0.0154921512703852,4.9167917308306136e+32,469.3802680122409
29.0,7.899999999999983,288.0,2.882516824267507e+24,290.62262776558384,8.229770040561728,0.0004058778055121,5.0004065750455e+32,419.9188097943265
29.0,7.899999999999983,912.0,2.900606029312909e+24,914.3120582180976,9.047521051585615,0.0002727498152246,5.0151288841112574e+32,417.3927505576916
29.0,7.899999999999983,1442.0,2.8710636910461745e+24,1445.6000859426244,9.590450908392912,0.0010505838185523,5.00875945042439e+32,418.2697280737364
